"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR","irrigated","Gross Benefit, low","Gross Benefit, high","pivot I","pivot II","hose reel + sprinkler","hose reel + boom cart","costs.yearly, pivot I","costs.cum, pivot I","rot1costs.yearly, pivot I","rot1costs.cum, pivot I","rot2costs.yearly, pivot I","rot2costs.cum, pivot I","rot3costs.yearly, pivot I","rot3costs.cum, pivot I","costs.yearly, pivot II","costs.cum, pivot II","rot1costs.yearly, pivot II","rot1costs.cum, pivot II","rot2costs.yearly, pivot II","rot2costs.cum, pivot II","rot3costs.yearly, pivot II","rot3costs.cum, pivot II","costs.yearly, hose reel + sprinkler","costs.cum, hose reel + sprinkler","rot1costs.yearly, hose reel + sprinkler","rot1costs.cum, hose reel + sprinkler","rot2costs.yearly, hose reel + sprinkler","rot2costs.cum, hose reel + sprinkler","rot3costs.yearly, hose reel + sprinkler","rot3costs.cum, hose reel + sprinkler","costs.yearly, hose reel + boom cart","costs.cum, hose reel + boom cart","rot1costs.yearly, hose reel + boom cart","rot1costs.cum, hose reel + boom cart","rot2costs.yearly, hose reel + boom cart","rot2costs.cum, hose reel + boom cart","rot3costs.yearly, hose reel + boom cart","rot3costs.cum, hose reel + boom cart","gross.cum, low","gross.cum, high","rot1gross.yearly, low","rot1gross.yearly, high","rot1gross.cum, low","rot1gross.cum, high","rot2gross.yearly, low","rot2gross.yearly, high","rot2gross.cum, low","rot2gross.cum, high","rot3gross.yearly, low","rot3gross.yearly, high","rot3gross.cum, low","rot3gross.cum, high"
2009,"CTW","NG","GS",43.80951,43.81649,30.666657,30.671543,39.428559,39.434841,0.00697999999999865,0.00488599999999906,0.00628199999999879,12.473252688172,21.2888440860215,497,3.75444514585663,15.4869054121783,16.6780512813368,1454.4,"NEW_GLASGOW",339.46365,497,-157.53635,FALSE,0,0,0,0,0,0,0,8180.55057703947,0,8082.93604210526,0,7823,7823,7920.61453493421,0,6401.69513888158,0,6380.75667368421,0,6325,6325,6345.93846519737,0,11067.9513888158,0,10858.5667368421,0,10301,10301,10510.3846519737,0,10852.5773571711,0,10773.2471157895,0,10562,10562,10641.3302413816,7263.14530032,9338.32967184001,0,0,7056.17876964,9072.22984668,0,0,0,0,0,0,206.96653068,266.099825160002
2010,"CTW","NG","GS",44.5347,44.81684,31.17429,31.371788,40.08123,40.335156,0.282139999999998,0.197498,0.253925999999993,12.7979838709677,21.925,475,3.38885290590965,16.0042939490763,16.9601723368322,1512.5,"NEW_GLASGOW",344.82568,475,-130.17432,FALSE,0,0,0,0,0,0,0,8180.55057703947,0,8082.93604210526,0,7823,0,7920.61453493421,0,6401.69513888158,0,6380.75667368421,0,6325,0,6345.93846519737,0,11067.9513888158,0,10858.5667368421,0,10301,0,10510.3846519737,0,10852.5773571711,0,10773.2471157895,0,10562,0,10641.3302413816,7263.14530032,9338.32967184001,0,0,7056.17876964,9072.22984668,0,0,0,0,0,0,206.96653068,266.099825160002
2011,"CTW","NG","GS",43.17632,43.17632,30.223424,30.223424,38.858688,38.858688,0,0,0,12.4009408602151,20.7618279569892,353.8,3.65426554976286,15.4169672558711,16.0287106380463,1417.5,"NEW_GLASGOW",320.73846,353.8,-33.06154,FALSE,0,0,0,0,0,0,0,8180.55057703947,0,8082.93604210526,0,7823,0,7920.61453493421,0,6401.69513888158,0,6380.75667368421,0,6325,0,6345.93846519737,0,11067.9513888158,0,10858.5667368421,0,10301,0,10510.3846519737,0,10852.5773571711,0,10773.2471157895,0,10562,0,10641.3302413816,7263.14530032,9338.32967184001,0,0,7056.17876964,9072.22984668,0,0,0,0,0,0,206.96653068,266.099825160002
2012,"CTW","NG","GS",36.51702,42.28208,25.561914,29.597456,32.865318,38.053872,5.76506,4.035542,5.188554,13.1896505376344,22.3775537634409,432.8,3.68762080000173,16.0142068263471,16.9627937810464,1565,"NEW_GLASGOW",328.1647,432.8,-104.6353,FALSE,0,0,0,0,0,0,0,8180.55057703947,0,8082.93604210526,0,7823,0,7920.61453493421,0,6401.69513888158,0,6380.75667368421,0,6325,0,6345.93846519737,0,11067.9513888158,0,10858.5667368421,0,10301,0,10510.3846519737,0,10852.5773571711,0,10773.2471157895,0,10562,0,10641.3302413816,7263.14530032,9338.32967184001,0,0,7056.17876964,9072.22984668,0,0,0,0,0,0,206.96653068,266.099825160002
2013,"CTW","NG","GS",43.28438,43.73564,30.299066,30.614948,38.955942,39.362076,0.451259999999998,0.315881999999998,0.406133999999994,13.0809677419355,21.9081720430108,361.1,3.61037773084144,15.5509298256368,16.7290714815027,1528.55,"NEW_GLASGOW",333.20737,361.1,-27.89263,FALSE,0,0,0,0,0,0,0,8180.55057703947,0,8082.93604210526,0,7823,0,7920.61453493421,0,6401.69513888158,0,6380.75667368421,0,6325,0,6345.93846519737,0,11067.9513888158,0,10858.5667368421,0,10301,0,10510.3846519737,0,10852.5773571711,0,10773.2471157895,0,10562,0,10641.3302413816,7263.14530032,9338.32967184001,0,0,7056.17876964,9072.22984668,0,0,0,0,0,0,206.96653068,266.099825160002
2014,"CTW","NG","GS",42.35988,42.36111,29.651916,29.652777,38.123892,38.124999,0.00122999999999962,0.000861000000000445,0.00110699999999753,12.9155913978495,21.7078225806452,352.2,3.85485045395123,15.2886906001379,16.6217646840371,1507.05,"NEW_GLASGOW",352.34742,352.2,0.147420000000011,TRUE,0.345192120000178,0.443818439999008,0.321026447368445,0.068860657894742,0.68860657894742,0.260894605263177,0.321026447368445,8180.87160348684,0,8082.93604210526,0.321026447368445,7823.32102644737,0,7920.61453493421,0.068860657894742,6401.76399953947,0,6380.75667368421,0.068860657894742,6325.0688606579,0,6345.93846519737,0.68860657894742,11068.6399953947,0,10858.5667368421,0.68860657894742,10301.6886065789,0,10510.3846519737,0.260894605263177,10852.8382517763,0,10773.2471157895,0.260894605263177,10562.2608946053,0,10641.3302413816,7263.49049244,9338.77349028,0,0,7056.17876964,9072.22984668,0.345192120000178,0.443818439999008,0.345192120000178,0.443818439999008,0,0,206.96653068,266.099825160002
2015,"CTW","NG","GS",41.51167,42.31707,29.058169,29.621949,37.360503,38.085363,0.805399999999999,0.563779999999998,0.72486,12.5083333333333,21.7443548387097,370.6,3.74028738717627,15.4466626804412,17.0380924317236,1484.5,"NEW_GLASGOW",347.48848,370.6,-23.1115199999999,FALSE,0,0,0,0,0,0,0,8180.87160348684,0,8082.93604210526,0,7823.32102644737,0,7920.61453493421,0,6401.76399953947,0,6380.75667368421,0,6325.0688606579,0,6345.93846519737,0,11068.6399953947,0,10858.5667368421,0,10301.6886065789,0,10510.3846519737,0,10852.8382517763,0,10773.2471157895,0,10562.2608946053,0,10641.3302413816,7263.49049244,9338.77349028,0,0,7056.17876964,9072.22984668,0,0,0.345192120000178,0.443818439999008,0,0,206.96653068,266.099825160002
2016,"CTW","NG","GS",40.13264,44.95529,28.092848,31.468703,36.119376,40.459761,4.82265,3.375855,4.340385,12.3337365591398,21.5260752688172,304,3.72421873647256,14.7669423956478,17.0152235136203,1459,"NEW_GLASGOW",337.86062,304,33.86062,TRUE,1353.4477866,1740.1471542,73.7359553947368,15.8164738157895,158.164738157895,59.9243867105263,73.7359553947368,8254.60755888158,73.7359553947368,8156.6719975,0,7823.32102644737,0,7920.61453493421,15.8164738157895,6417.58047335526,15.8164738157895,6396.5731475,0,6325.0688606579,0,6345.93846519737,158.164738157895,11226.8047335526,158.164738157895,11016.731475,0,10301.6886065789,0,10510.3846519737,59.9243867105263,10912.7626384868,59.9243867105263,10833.1715025,0,10562.2608946053,0,10641.3302413816,8616.93827904,11078.92064448,1353.4477866,1740.1471542,8409.62655624,10812.37700088,0,0,0.345192120000178,0.443818439999008,0,0,206.96653068,266.099825160002
2017,"CTW","NG","GS",51.09166,51.1603,35.764162,35.81221,45.982494,46.04427,0.068640000000002,0.0480480000000014,0.0617760000000018,11.4977150537634,22.0930107526882,318.1,3.55169566407806,14.9577074136252,18.5092680956384,1441.7,"NEW_GLASGOW",343.74903,318.1,25.64903,TRUE,19.2634041600006,24.7672339200007,55.8541376973684,11.9807969078947,119.807969078947,45.3920333552631,55.8541376973684,8310.46169657895,0,8156.6719975,55.8541376973684,7879.17516414474,0,7920.61453493421,11.9807969078947,6429.56127026316,0,6396.5731475,11.9807969078947,6337.04965756579,0,6345.93846519737,119.807969078947,11346.6127026316,0,11016.731475,119.807969078947,10421.4965756579,0,10510.3846519737,45.3920333552631,10958.1546718421,0,10833.1715025,45.3920333552631,10607.6529279605,0,10641.3302413816,8636.2016832,11103.6878784,0,0,8409.62655624,10812.37700088,19.2634041600006,24.7672339200007,19.6085962800008,25.2110523599997,0,0,206.96653068,266.099825160002
2018,"CTW","NG","GS",43.03087,44.11236,30.121609,30.878652,38.727783,39.701124,1.08149,0.757042999999999,0.973340999999998,11.6886827956989,22.0673655913978,468.9,3.63332501764961,15.1612282089674,18.1908566676781,1457.25,"NEW_GLASGOW",367.96102,468.9,-100.93898,FALSE,0,0,0,0,0,0,0,8310.46169657895,0,8156.6719975,0,7879.17516414474,0,7920.61453493421,0,6429.56127026316,0,6396.5731475,0,6337.04965756579,0,6345.93846519737,0,11346.6127026316,0,11016.731475,0,10421.4965756579,0,10510.3846519737,0,10958.1546718421,0,10833.1715025,0,10607.6529279605,0,10641.3302413816,8636.2016832,11103.6878784,0,0,8409.62655624,10812.37700088,0,0,19.6085962800008,25.2110523599997,0,0,206.96653068,266.099825160002
2019,"CTW","NG","GS",33.28072,45.74845,23.296504,32.023915,29.952648,41.173605,12.46773,8.727411,11.220957,12.0316129032258,21.6489516129032,528.2,3.46744190222816,14.6453307258781,17.4784464243942,1449.85,"NEW_GLASGOW",341.98636,528.2,-186.21364,FALSE,0,0,0,0,0,0,0,8310.46169657895,0,8156.6719975,0,7879.17516414474,0,7920.61453493421,0,6429.56127026316,0,6396.5731475,0,6337.04965756579,0,6345.93846519737,0,11346.6127026316,0,11016.731475,0,10421.4965756579,0,10510.3846519737,0,10958.1546718421,0,10833.1715025,0,10607.6529279605,0,10641.3302413816,8636.2016832,11103.6878784,0,0,8409.62655624,10812.37700088,0,0,19.6085962800008,25.2110523599997,0,0,206.96653068,266.099825160002
2020,"CTW","NG","GS",32.51061,43.43677,22.757427,30.405739,29.259549,39.093093,10.92616,7.648312,9.833544,13.3541666666667,23.1471774193548,281.5,3.93666897096873,15.911515465684,17.3032580657449,1620.5,"NEW_GLASGOW",331.6141,281.5,50.1141,TRUE,3066.36124704,3942.46446048,109.130046710526,23.4085598684211,234.085598684211,88.6887690789474,109.130046710526,8419.59174328947,0,8156.6719975,109.130046710526,7988.30521085526,0,7920.61453493421,23.4085598684211,6452.96983013158,0,6396.5731475,23.4085598684211,6360.45821743421,0,6345.93846519737,234.085598684211,11580.6983013158,0,11016.731475,234.085598684211,10655.5821743421,0,10510.3846519737,88.6887690789474,11046.8434409211,0,10833.1715025,88.6887690789474,10696.3416970395,0,10641.3302413816,11702.56293024,15046.15233888,0,0,8409.62655624,10812.37700088,3066.36124704,3942.46446048,3085.96984332,3967.67551284,0,0,206.96653068,266.099825160002
2021,"CTW","NG","GS",42.87751,42.92944,30.014257,30.050608,38.589759,38.636496,0.0519299999999987,0.0363509999999998,0.0467370000000003,13.9772849462366,23.2585483870968,505.1,3.58139015582988,16.6482631734447,17.2731889654113,1663.7,"NEW_GLASGOW",351.20503,505.10001,-153.89498,FALSE,0,0,0,0,0,0,0,8419.59174328947,0,8156.6719975,0,7988.30521085526,0,7920.61453493421,0,6452.96983013158,0,6396.5731475,0,6360.45821743421,0,6345.93846519737,0,11580.6983013158,0,11016.731475,0,10655.5821743421,0,10510.3846519737,0,11046.8434409211,0,10833.1715025,0,10696.3416970395,0,10641.3302413816,11702.56293024,15046.15233888,0,0,8409.62655624,10812.37700088,0,0,3085.96984332,3967.67551284,0,0,206.96653068,266.099825160002
2022,"CTW","NG","GS",42.37513,42.94688,29.662591,30.062816,38.137617,38.652192,0.571750000000002,0.400225000000002,0.514575000000001,13.1758064516129,22.6579301075269,521.5,3.25449124396135,16.4467920931613,17.2855664225525,1580.95,"NEW_GLASGOW",369.95195,521.5,-151.54805,FALSE,0,0,0,0,0,0,0,8419.59174328947,0,8156.6719975,0,7988.30521085526,0,7920.61453493421,0,6452.96983013158,0,6396.5731475,0,6360.45821743421,0,6345.93846519737,0,11580.6983013158,0,11016.731475,0,10655.5821743421,0,10510.3846519737,0,11046.8434409211,0,10833.1715025,0,10696.3416970395,0,10641.3302413816,11702.56293024,15046.15233888,0,0,8409.62655624,10812.37700088,0,0,3085.96984332,3967.67551284,0,0,206.96653068,266.099825160002
2023,"CTW","NG","GS",38.56456,38.56456,26.995192,26.995192,34.708104,34.708104,0,0,0,13.7147311827957,21.4299462365591,521.6,3.60494849448142,17.624288062906,15.715678567022,1537.85,"NEW_GLASGOW",315.3427,521.6,-206.2573,FALSE,0,0,0,0,0,0,0,8419.59174328947,0,8156.6719975,0,7988.30521085526,0,7920.61453493421,0,6452.96983013158,0,6396.5731475,0,6360.45821743421,0,6345.93846519737,0,11580.6983013158,0,11016.731475,0,10655.5821743421,0,10510.3846519737,0,11046.8434409211,0,10833.1715025,0,10696.3416970395,0,10641.3302413816,11702.56293024,15046.15233888,0,0,8409.62655624,10812.37700088,0,0,3085.96984332,3967.67551284,0,0,206.96653068,266.099825160002
2024,"CTW","NG","GS",42.40617,42.83756,29.684319,29.986292,38.165553,38.553804,0.43139,0.301973,0.388251000000004,13.7117204301075,22.9130107526882,279.1,4.1276709676042,17.1896405585009,17.1518637649968,1628.65,"NEW_GLASGOW",336.80953,279.1,57.70953,TRUE,121.06701516,155.657590920002,125.67009493421,26.9564251973684,269.564251973684,102.130681381579,125.67009493421,8545.26183822369,0,8156.6719975,0,7988.30521085526,125.67009493421,8046.28462986842,26.9564251973684,6479.92625532895,0,6396.5731475,0,6360.45821743421,26.9564251973684,6372.89489039474,269.564251973684,11850.2625532895,0,11016.731475,0,10655.5821743421,269.564251973684,10779.9489039474,102.130681381579,11148.9741223026,0,10833.1715025,0,10696.3416970395,102.130681381579,10743.4609227632,11823.6299454,15201.8099298,0,0,8409.62655624,10812.37700088,0,0,3085.96984332,3967.67551284,121.06701516,155.657590920002,328.03354584,421.757416080003
2001,"CTW","HCC","GS",26.44134,44.78615,18.508938,31.350305,23.797206,40.307535,18.34481,12.841367,16.510329,13.0591129032258,22.2962903225806,189.8,4.0083788357624,14.9619285034311,17.1667458090834,1549.65,"HARRINGTON_CDA_CS",298.94553,189.8,109.14553,TRUE,5148.36085764,6619.32110268,237.678752828947,50.9824515131579,509.824515131579,193.158865592105,8060.67875282895,8060.67875282895,8060.67875282895,8060.67875282895,0,0,0,0,6375.98245151316,6375.98245151316,6375.98245151316,6375.98245151316,0,0,0,0,10810.8245151316,10810.8245151316,10810.8245151316,10810.8245151316,0,0,0,0,10755.1588655921,10755.1588655921,10755.1588655921,10755.1588655921,0,0,0,0,5148.36085764,6619.32110268,5148.36085764,6619.32110268,5148.36085764,6619.32110268,0,0,0,0,0,0,0,0
2002,"CTW","HCC","GS",41.27687,43.28421,28.893809,30.298947,37.149183,38.955789,2.00734,1.405138,1.806606,12.1472849462366,20.3214247311828,406.2,3.97535470904306,14.465664047115,16.1102366235973,1375.25,"HARRINGTON_CDA_CS",342.73335,406.2,-63.46665,FALSE,0,0,0,0,0,0,0,8060.67875282895,0,8060.67875282895,0,0,0,0,0,6375.98245151316,0,6375.98245151316,0,0,0,0,0,10810.8245151316,0,10810.8245151316,0,0,0,0,0,10755.1588655921,0,10755.1588655921,0,0,0,0,5148.36085764,6619.32110268,0,0,5148.36085764,6619.32110268,0,0,0,0,0,0,0,0
2003,"CTW","HCC","GS",42.89833,42.94344,30.028831,30.060408,38.608497,38.649096,0.0451100000000011,0.0315769999999986,0.0405990000000003,13.345752688172,21.851747311828,281.5,3.90578019215452,16.2514439801578,16.4130230497478,1540.05,"HARRINGTON_CDA_CS",301.47704,281.5,19.97704,TRUE,12.6598508399995,16.2769510800001,43.5026331578947,9.33138052631578,93.3138052631578,35.3541036842105,43.5026331578947,8104.18138598684,0,8060.67875282895,0,0,43.5026331578947,43.5026331578947,9.33138052631578,6385.31383203947,0,6375.98245151316,0,0,9.33138052631578,9.33138052631578,93.3138052631578,10904.1383203947,0,10810.8245151316,0,0,93.3138052631578,93.3138052631578,35.3541036842105,10790.5129692763,0,10755.1588655921,0,0,35.3541036842105,35.3541036842105,5161.02070848,6635.59805376,0,0,5148.36085764,6619.32110268,0,0,0,0,12.6598508399995,16.2769510800001,12.6598508399995,16.2769510800001
2004,"CTW","HCC","GS",42.42527,42.78624,29.697689,29.950368,38.182743,38.507616,0.360970000000002,0.252679000000001,0.324872999999997,12.1453494623656,20.0531182795699,291.2,3.76227100756671,14.8172210915846,15.8091669382197,1359.65,"HARRINGTON_CDA_CS",328.04252,291.2,36.84252,TRUE,101.30406468,130.248083159999,80.2294350000001,17.209335,172.09335,65.2015650000001,80.2294350000001,8184.41082098684,80.2294350000001,8140.90818782895,0,0,0,43.5026331578947,17.209335,6402.52316703947,17.209335,6393.19178651316,0,0,0,9.33138052631578,172.09335,11076.2316703947,172.09335,10982.9178651316,0,0,0,93.3138052631578,65.2015650000001,10855.7145342763,65.2015650000001,10820.3604305921,0,0,0,35.3541036842105,5262.32477316,6765.84613692,101.30406468,130.248083159999,5249.66492232,6749.56918584,0,0,0,0,0,0,12.6598508399995,16.2769510800001
2005,"CTW","HCC","GS",38.78326,42.84291,27.148282,29.990037,34.904934,38.558619,4.05965,2.841755,3.65368500000001,12.8845967741935,20.9913709677419,292.7,4.3585564516129,16.013143643166,16.0274663895737,1459.45,"HARRINGTON_CDA_CS",319.13505,292.7,26.43505,TRUE,1139.3164146,1464.8353902,57.5657996710526,12.3479509868421,123.479509868421,46.7830819078947,57.5657996710526,8241.9766206579,0,8140.90818782895,7880.56579967105,7880.56579967105,0,43.5026331578947,12.3479509868421,6414.87111802632,0,6393.19178651316,6337.34795098684,6337.34795098684,0,9.33138052631578,123.479509868421,11199.7111802632,0,10982.9178651316,10424.4795098684,10424.4795098684,0,93.3138052631578,46.7830819078947,10902.4976161842,0,10820.3604305921,10608.7830819079,10608.7830819079,0,35.3541036842105,6401.64118776,8230.68152712,0,0,5249.66492232,6749.56918584,1139.3164146,1464.8353902,1139.3164146,1464.8353902,0,0,12.6598508399995,16.2769510800001
2006,"CTW","HCC","GS",43.30097,43.60426,30.310679,30.522982,38.970873,39.243834,0.303289999999997,0.212302999999999,0.272961000000002,13.3896774193548,21.2286021505376,388.6,3.77520827317603,16.2516157546753,15.8048696768126,1504.5,"HARRINGTON_CDA_CS",321.44677,388.6,-67.15323,FALSE,0,0,0,0,0,0,0,8241.9766206579,0,8140.90818782895,0,7880.56579967105,0,43.5026331578947,0,6414.87111802632,0,6393.19178651316,0,6337.34795098684,0,9.33138052631578,0,11199.7111802632,0,10982.9178651316,0,10424.4795098684,0,93.3138052631578,0,10902.4976161842,0,10820.3604305921,0,10608.7830819079,0,35.3541036842105,6401.64118776,8230.68152712,0,0,5249.66492232,6749.56918584,0,0,1139.3164146,1464.8353902,0,0,12.6598508399995,16.2769510800001
2007,"CTW","HCC","GS",48.06587,48.06587,33.646109,33.646109,43.259283,43.259283,0,0,0,11.7357795698925,20.4302688172043,377.8,3.81822032921042,15.1179849836484,16.6514958051939,1356.5,"HARRINGTON_CDA_CS",322.76983,377.8,-55.03017,FALSE,0,0,0,0,0,0,0,8241.9766206579,0,8140.90818782895,0,7880.56579967105,0,43.5026331578947,0,6414.87111802632,0,6393.19178651316,0,6337.34795098684,0,9.33138052631578,0,11199.7111802632,0,10982.9178651316,0,10424.4795098684,0,93.3138052631578,0,10902.4976161842,0,10820.3604305921,0,10608.7830819079,0,35.3541036842105,6401.64118776,8230.68152712,0,0,5249.66492232,6749.56918584,0,0,1139.3164146,1464.8353902,0,0,12.6598508399995,16.2769510800001
2008,"CTW","HCC","GS",44.7244,44.77776,31.30708,31.344432,40.25196,40.299984,0.0533599999999979,0.0373519999999985,0.0480239999999981,12.4493548387097,20.2273655913978,495.4,3.80240342532714,15.7198954356606,15.7259709754083,1387.35,"HARRINGTON_CDA_CS",255.01091,495.4,-240.38909,FALSE,0,0,0,0,0,0,0,8241.9766206579,0,8140.90818782895,0,7880.56579967105,0,43.5026331578947,0,6414.87111802632,0,6393.19178651316,0,6337.34795098684,0,9.33138052631578,0,11199.7111802632,0,10982.9178651316,0,10424.4795098684,0,93.3138052631578,0,10902.4976161842,0,10820.3604305921,0,10608.7830819079,0,35.3541036842105,6401.64118776,8230.68152712,0,0,5249.66492232,6749.56918584,0,0,1139.3164146,1464.8353902,0,0,12.6598508399995,16.2769510800001
2009,"CTW","HCC","GS",45.33576,45.33576,31.735032,31.735032,40.802184,40.802184,0,0,0,12.2571774193548,20.8791666666667,501.6,3.78090372809478,15.6120405623505,16.6880996392074,1415.4,"HARRINGTON_CDA_CS",313.92572,501.6,-187.67428,FALSE,0,0,0,0,0,0,0,8241.9766206579,0,8140.90818782895,0,7880.56579967105,7823,7866.50263315789,0,6414.87111802632,0,6393.19178651316,0,6337.34795098684,6325,6334.33138052632,0,11199.7111802632,0,10982.9178651316,0,10424.4795098684,10301,10394.3138052632,0,10902.4976161842,0,10820.3604305921,0,10608.7830819079,10562,10597.3541036842,6401.64118776,8230.68152712,0,0,5249.66492232,6749.56918584,0,0,1139.3164146,1464.8353902,0,0,12.6598508399995,16.2769510800001
